영화코드,영화명,개봉일,장르,대표장르,국가,대표국가
20060022,폭풍우 치는 밤에,20060209,애니메이션,애니메이션,일본,일본
20060024,파이어월,20060217,"액션,스릴러,범죄",액션,미국,미국
20060025,손님은 왕이다,20060223,"드라마,범죄,미스터리",드라마,한국,한국
20060031,언더월드2 - 에볼루션,20060223,"액션,공포(호러),판타지",액션,미국,미국
20060033,오만과 편견,20060324,"멜로/로맨스,드라마",멜로/로맨스,미국,미국
20060038,웨딩 크래셔,20060301,코미디,코미디,미국,미국
20060040,브로크백 마운틴,20060301,드라마,드라마,미국,미국
20060042,앙코르,20060309,드라마,드라마,미국,미국
20060046,방과후 옥상,20060316,코미디,코미디,한국,한국
20060047,로망스,20060316,멜로/로맨스,멜로/로맨스,한국,한국
20060048,브이 포 벤데타,20060316,액션,액션,미국,미국
20060050,무인 곽원갑,20060323,액션,액션,중국,중국
20060051,청춘만화,20060323,"코미디,멜로/로맨스",코미디,한국,한국
20060052,엑소시즘 오브 에밀리 로즈,20060413,공포(호러),공포(호러),미국,미국
20060056,원초적 본능 2,20060330,스릴러,스릴러,미국,미국
20060057,뻔뻔한 딕&제인,20060330,"코미디,범죄",코미디,미국,미국
20060067,시리아나,20060330,"스릴러,드라마",스릴러,미국,미국
20060068,"달콤, 살벌한 연인",20060406,"스릴러,멜로/로맨스",스릴러,한국,한국
20060070,구타유발자들,20060531,"코미디,범죄",코미디,한국,한국
20060073,크래쉬,20060406,"드라마,범죄,미스터리",드라마,미국,미국
20060075,달콤한 백수와 사랑만들기,20060407,"멜로/로맨스,코미디",멜로/로맨스,미국,미국
20060076,에디슨 시티,20060406,액션,액션,미국,미국
20060077,연리지,20060413,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060080,드리머,20060413,드라마,드라마,미국,미국
20060082,매치 포인트,20060413,"멜로/로맨스,드라마",멜로/로맨스,"영국,미국",영국
20060085,도마뱀,20060427,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060087,인사이드 맨,20060421,"드라마,범죄",드라마,미국,미국
20060088,마이 캡틴 김대출,20060420,"코미디,드라마",코미디,한국,한국
20060089,식스틴블럭,20060420,"액션,범죄",액션,미국,미국
20060090,아이스 에이지 2,20060420,"애니메이션,코미디,어드벤처",애니메이션,미국,미국
20060093,국경의 남쪽,20060504,드라마,드라마,한국,한국
20060100,사생결단,20060427,액션,액션,한국,한국
20060107,미션 임파서블 3,20060503,액션,액션,미국,미국
20060112,공필두,20060511,코미디,코미디,한국,한국
20060113,파이널 데스티네이션,20060511,"공포(호러),드라마",공포(호러),미국,미국
20060117,다빈치 코드,20060518,"미스터리,스릴러",미스터리,미국,미국
20060119,개구리중사 케로로,20060504,"애니메이션,코미디",애니메이션,일본,일본
20060121,안소니 짐머,20060511,스릴러,스릴러,프랑스,프랑스
20060123,가족의 탄생,20060518,드라마,드라마,한국,한국
20060124,호로비츠를 위하여,20060525,드라마,드라마,한국,한국
20060125,"생, 날선생",20060525,코미디,코미디,한국,한국
20060126,행운을 돌려줘!,20060525,"멜로/로맨스,코미디",멜로/로맨스,미국,미국
20060129,포세이돈,20060531,"액션,드라마,스릴러",액션,미국,미국
20060130,헷지,20060531,"애니메이션,코미디",애니메이션,미국,미국
20060134,짝패,20060525,액션,액션,한국,한국
20060135,모노폴리,20060601,범죄,범죄,한국,한국
20060136,엑스맨 : 최후의 전쟁,20060615,"SF,액션",SF,미국,미국
20060137,비열한 거리,20060615,"액션,범죄,드라마",액션,한국,한국
20060138,강적,20060622,"액션,드라마",액션,한국,한국
20060139,하프 라이트,20060628,스릴러,스릴러,미국,미국
20060140,레이크 하우스,20060831,"멜로/로맨스,드라마",멜로/로맨스,미국,미국
20060146,캐리비안의 해적 : 망자의 함,20060706,"액션,코미디,어드벤처,판타지",액션,미국,미국
20060147,한반도,20060713,"드라마,액션",드라마,한국,한국
20060148,수퍼맨 리턴즈,20060628,"SF,액션,판타지",SF,미국,미국
20060149,카,20060720,"애니메이션,액션,코미디",애니메이션,미국,미국
20060151,괴물,20060727,"SF,가족,드라마",SF,한국,한국
20060152,오멘,20060606,공포(호러),공포(호러),미국,미국
20060155,이온 플럭스,20060622,액션,액션,미국,미국
20060156,럭키 넘버 슬레븐,20060622,"스릴러,범죄",스릴러,미국,미국
20060157,아랑,20060628,공포(호러),공포(호러),한국,한국
20060160,아파트,20060706,공포(호러),공포(호러),한국,한국
20060161,환생,20060608,공포(호러),공포(호러),일본,일본
20060164,착신아리 파이널,20060622,공포(호러),공포(호러),"일본,한국",일본
20060173,패스트 앤 퓨리어스 도쿄 드리프트,20060720,"액션,범죄",액션,미국,미국
20060179,밴디다스,,"액션,코미디",액션,,
20060180,파이스토리,20060706,"애니메이션,가족",애니메이션,"한국,미국",한국
20060191,플라이 대디,20060803,드라마,드라마,한국,한국
20060192,사일런트 힐,20061109,"공포(호러),스릴러",공포(호러),"미국,일본,프랑스,캐나다",미국
20060193,울트라바이올렛,20060720,"액션,SF",액션,미국,미국
20060194,가필드 2,20060727,"애니메이션,코미디",애니메이션,미국,미국
20060196,얼음왕국 : 북극의 여름이야기(다큐),20060713,다큐멘터리,다큐멘터리,"프랑스,캐나다",프랑스
20060197,몬스터 하우스,20060810,"공포(호러),코미디,애니메이션",공포(호러),미국,미국
20060202,유실물,20060727,공포(호러),공포(호러),일본,일본
20060204,포켓몬 레인저와 바다의 왕자 마나피,20060720,"애니메이션,어드벤처",애니메이션,일본,일본
20060207,2월 29일 - 어느날 갑자기 첫번째 이야기,20060721,공포(호러),공포(호러),한국,한국
20060208,네번째 층 - 어느날 갑자기 두번째 이야기,20060727,공포(호러),공포(호러),한국,한국
20060210,스승의 은혜,20060803,공포(호러),공포(호러),한국,한국
20060212,게드전기 : 어스시의 전설,20060810,"애니메이션,판타지,어드벤처",애니메이션,일본,일본
20060214,각설탕,20060810,드라마,드라마,한국,한국
20060215,레이디 인 더 워터,20061013,판타지,판타지,미국,미국
20060218,다세포소녀,20060810,"코미디,멜로/로맨스",코미디,한국,한국
20060219,마이애미 바이스,20060817,액션,액션,미국,미국
20060220,"사랑하니까, 괜찮아",20060817,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060222,천하장사 마돈나,20060831,"드라마,코미디",드라마,한국,한국
20060223,겁나는 여친의 완벽한 비밀,20060817,"코미디,멜로/로맨스",코미디,미국,미국
20060224,신데렐라,20060817,공포(호러),공포(호러),한국,한국
20060225,예의없는 것들,20060824,"액션,코미디",액션,한국,한국
20060229,아이스케키,20060824,드라마,드라마,한국,한국
20060230,전설의 고향,20070523,공포(호러),공포(호러),한국,한국
20060231,뚝방전설,20060907,"액션,코미디",액션,한국,한국
20060232,센티넬,20060907,"범죄,드라마",범죄,미국,미국
20060233,플라이트93,20060908,"범죄,드라마",범죄,미국,미국
20060234,"두뇌유희프로젝트, 퍼즐",20060914,"범죄,스릴러",범죄,한국,한국
20060236,폭력써클,20061019,"액션,드라마",액션,한국,한국
20060237,앤트 불리,20060928,"애니메이션,코미디",애니메이션,미국,미국
20060240,13구역,20060824,"액션,SF",액션,프랑스,프랑스
20060241,일본침몰,20060831,드라마,드라마,일본,일본
20060242,"연애, 그 참을 수 없는 가벼움",20060907,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060244,우리들의 행복한 시간,20060914,드라마,드라마,한국,한국
20060245,원탁의 천사,20060824,"코미디,판타지",코미디,한국,한국
20060247,해변의 여인,20060831,"드라마,멜로/로맨스",드라마,한국,한국
20060257,가문의 부활 - 가문의 영광3,20060921,코미디,코미디,한국,한국
20060258,야연,20060921,"사극,멜로/로맨스",사극,중국,중국
20060259,BB프로젝트,20060928,액션,액션,홍콩,홍콩
20060261,열혈남아,20061109,"드라마,범죄,액션",드라마,한국,한국
20060262,월드 트레이드 센터,20061015,드라마,드라마,미국,미국
20060264,악마는 프라다를 입는다,20061025,드라마,드라마,미국,미국
20060272,구미호 가족,20060928,"코미디,뮤지컬,판타지",코미디,한국,한국
20060276,무도리,20060921,"드라마,코미디",드라마,한국,한국
20060277,타짜,20060928,드라마,드라마,한국,한국
20060278,DOA,20061019,액션,액션,"독일,영국",독일
20060279,마음이...,20061026,드라마,드라마,한국,한국
20060280,잔혹한 출근,20061102,"코미디,범죄",코미디,한국,한국
20060281,가디언,20061102,액션,액션,미국,미국
20060282,브레이크 업 : 이별후애(愛),20070322,"코미디,멜로/로맨스",코미디,미국,미국
20060283,애정결핍이 두 남자에게 미치는 영향,20061116,코미디,코미디,한국,한국
20060284,라디오 스타,20060928,드라마,드라마,한국,한국
20060288,가을로,20061026,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060291,잘 살아보세,20060928,코미디,코미디,한국,한국
20060292,거룩한 계보,20061019,"드라마,액션",드라마,한국,한국
20060299,원피스 - 기계태엽성의 메카거병,20061026,"애니메이션,코미디",애니메이션,일본,일본
20060301,데스노트,20061102,"범죄,스릴러,드라마",범죄,일본,일본
20060310,그루지 2,20061116,공포(호러),공포(호러),미국,미국
20060311,어느 멋진 순간,20061116,"드라마,멜로/로맨스",드라마,미국,미국
20060315,플러쉬,20061123,"애니메이션,코미디,액션",애니메이션,"미국,영국",미국
20060316,사랑 따윈 필요 없어,20061109,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060318,해피 피트,20061221,"애니메이션,코미디",애니메이션,"미국,호주",미국
20060319,박물관이 살아있다!,20061221,"코미디,어드벤처",코미디,미국,미국
20060334,스텝 업,20061123,멜로/로맨스,멜로/로맨스,미국,미국
20060337,디파티드,20061123,드라마,드라마,미국,미국
20060338,그해 여름,20061130,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060339,사랑할 때 이야기하는 것들,20061130,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20060340,프레스티지,20061102,스릴러,스릴러,"미국,영국",미국
20060345,에라곤,20070111,"판타지,드라마,액션,스릴러",판타지,미국,미국
20060347,판의 미로 - 오필리아와 세 개의 열쇠,20061130,"드라마,판타지,전쟁",드라마,"스페인,멕시코",스페인
20060348,로맨틱 홀리데이,20061214,"코미디,멜로/로맨스",코미디,미국,미국
20060352,누가 그녀와 잤을까?,20061116,코미디,코미디,한국,한국
20060353,해바라기,20061123,액션,액션,한국,한국
20060354,쏘우 3,20061130,"공포(호러),스릴러",공포(호러),미국,미국
20060356,싸이보그지만 괜찮아,20061207,"SF,멜로/로맨스,판타지",SF,한국,한국
20060357,조폭마누라3,20061228,"액션,코미디",액션,"한국,홍콩",한국
20060358,007 카지노 로얄,20061221,액션,액션,미국,미국
20060364,저스트 프렌드,20061207,"코미디,멜로/로맨스",코미디,미국,미국
20060365,수면의 과학,,"코미디,판타지",코미디,,
20060369,Mr.로빈 꼬시기,20061207,"멜로/로맨스,코미디",멜로/로맨스,한국,한국
20060370,중천,20061221,"액션,드라마,판타지",액션,"한국,중국",한국
20060373,조용한 세상,20061214,"드라마,미스터리,스릴러",드라마,한국,한국
20060375,샬롯의 거미줄,20070208,"드라마,코미디,가족",드라마,미국,미국
20060383,부그와 엘리엇(애니),20070104,"애니메이션,코미디,어드벤처,가족",애니메이션,미국,미국
20060387,미녀는 괴로워,20061214,"멜로/로맨스,코미디",멜로/로맨스,한국,한국
20060388,위대한 탄생,20061221,드라마,드라마,미국,미국
20060389,오래된 정원,20070104,드라마,드라마,한국,한국
20060390,데자뷰,20070111,액션,액션,미국,미국
20060391,묵공,20070110,"전쟁,드라마,액션",전쟁,"중국,한국,일본,홍콩",중국
20060396,올드미스다이어리,20061221,코미디,코미디,한국,한국
20060397,클릭,20070201,"코미디,드라마,판타지",코미디,미국,미국
20060398,록키 발보아,20070214,"드라마,액션",드라마,미국,미국
20060403,언니가 간다,20070104,코미디,코미디,한국,한국
20060405,데스노트 : 라스트 네임,20070110,"범죄,드라마,스릴러",범죄,일본,일본
20060407,마파도2,20070118,코미디,코미디,한국,한국
20060408,천년여우 여우비,20070125,"애니메이션,가족,판타지",애니메이션,한국,한국
